"Item Number","Item Description","Discontinued Item?","1 KQH-LAVALETTE Value","WEB Visability Store 1","2 KQH-KENOVA Value","WEB Visibility Store 2","3 KQH-WAYNE Value","WEB Visibility Store 3","Retail Price","Department Name","Class Name","Fineline Name","Manufacturer","MFG Part #","Date of Change (QOH or Retail)","Vendor Code","Vendor Name","Promotion Price","UPC Code","UPC Date Last Used"
"48256","CAP PVC S&D 4"" SOLV WELD","N",,"1","7","1","7","1","2.490","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","STYRENE/PVC SWR/DRAIN FTG","PLASTIC TRENDS INC","P1604","01/20/2020","ACE","ACE HARDWARE","0.000","100010000073","11/03/2006"
"48256","CAP PVC S&D 4"" SOLV WELD","N",,"1","7","1","7","1","2.490","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","STYRENE/PVC SWR/DRAIN FTG","PLASTIC TRENDS INC","P1604","01/20/2020","ACE","ACE HARDWARE","0.000","662455814047","01/11/2020"
"48257","ELBOW 45 PVC S&D 4"" HXH","N",,"1","10","1","4","1","3.590","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","STYRENE/PVC SWR/DRAIN FTG","PLASTIC TRENDS INC","P504","01/20/2020","ACE","ACE HARDWARE","0.000","012871533181","12/18/2018"
"48257","ELBOW 45 PVC S&D 4"" HXH","N",,"1","10","1","4","1","3.590","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","STYRENE/PVC SWR/DRAIN FTG","PLASTIC TRENDS INC","P504","01/20/2020","ACE","ACE HARDWARE","0.000","089938004113","01/20/2020"
"48274","TRAP S PVC 1.5X1.5"" BAG","N","4","1","4","1","2","1","8.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20663-N","01/20/2020","ACE","ACE HARDWARE","0.000","034411140512","11/03/2006"
"48274","TRAP S PVC 1.5X1.5"" BAG","N","4","1","4","1","2","1","8.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20663-N","01/20/2020","ACE","ACE HARDWARE","0.000","046224206637","01/20/2015"
"48274","TRAP S PVC 1.5X1.5"" BAG","N","4","1","4","1","2","1","8.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20663-N","01/20/2020","ACE","ACE HARDWARE","0.000","046224482741","11/03/2006"
"48274","TRAP S PVC 1.5X1.5"" BAG","N","4","1","4","1","2","1","8.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20663-N","01/20/2020","ACE","ACE HARDWARE","0.000","082901482741","01/20/2020"
"48280","TRAP P PVC 1.5X1.5 BAG","N","12","1","9","1","3","1","4.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20940-N","01/20/2020","ACE","ACE HARDWARE","0.000","046224482802","04/05/2005"
"48280","TRAP P PVC 1.5X1.5 BAG","N","12","1","9","1","3","1","4.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20940-N","01/20/2020","ACE","ACE HARDWARE","0.000","076335652016","03/11/2015"
"48280","TRAP P PVC 1.5X1.5 BAG","N","12","1","9","1","3","1","4.990","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","PLASTIC","THE KEENEY MANUFACTURING COMPA","AH20940-N","01/20/2020","ACE","ACE HARDWARE","0.000","082901482802","01/20/2020"
"48339","STRAINER LOCKNUT 3-3/8""","N","4","1","3","1","3","1","6.590","PLUMBING SUPPLIES AND FIXTURES","TUBULAR PRODUCTS","BASKET STRAINER ASSEMBLY","ACE TRADING -PLUMB NINGBO","ACE820-23","01/20/2020","ACE","ACE HARDWARE","0.000","082901483397","01/20/2020"
"48372","FAUCT T&S CHR 2H  ACRYLC","N","2","1","2","1","1","1","69.990","PLUMBING SUPPLIES AND FIXTURES","FAUCETS","TUB AND SHOWER","ACE TRADING - HW 5","833X-0001","01/20/2020","ACE","ACE HARDWARE","0.000","019934280228","02/27/2015"
"48372","FAUCT T&S CHR 2H  ACRYLC","N","2","1","2","1","1","1","69.990","PLUMBING SUPPLIES AND FIXTURES","FAUCETS","TUB AND SHOWER","ACE TRADING - HW 5","833X-0001","01/20/2020","ACE","ACE HARDWARE","0.000","082901483724","11/03/2006"
"48372","FAUCT T&S CHR 2H  ACRYLC","N","2","1","2","1","1","1","69.990","PLUMBING SUPPLIES AND FIXTURES","FAUCETS","TUB AND SHOWER","ACE TRADING - HW 5","833X-0001","01/20/2020","ACE","ACE HARDWARE","0.000","843518013342","01/20/2020"
"48372","FAUCT T&S CHR 2H  ACRYLC","N","2","1","2","1","1","1","69.990","PLUMBING SUPPLIES AND FIXTURES","FAUCETS","TUB AND SHOWER","ACE TRADING - HW 5","833X-0001","01/20/2020","ACE","ACE HARDWARE","0.000","F2010507CP","11/03/2006"
"48551","DUCT SUPUR-FLX DRYR4X5'","N","3","1","0","1","0","1","8.990","PLUMBING SUPPLIES AND FIXTURES","DRYER/BATH/RANGE VENTING","VENT HOSE (ALUM)","JORDAN INDUSTRIES LLC","ACEFC0405B","01/20/2020","ACE","ACE HARDWARE","0.000","000200000268","10/17/2013"
"48551","DUCT SUPUR-FLX DRYR4X5'","N","3","1","0","1","0","1","8.990","PLUMBING SUPPLIES AND FIXTURES","DRYER/BATH/RANGE VENTING","VENT HOSE (ALUM)","JORDAN INDUSTRIES LLC","ACEFC0405B","01/20/2020","ACE","ACE HARDWARE","0.000","000262","10/17/2013"
"48551","DUCT SUPUR-FLX DRYR4X5'","N","3","1","0","1","0","1","8.990","PLUMBING SUPPLIES AND FIXTURES","DRYER/BATH/RANGE VENTING","VENT HOSE (ALUM)","JORDAN INDUSTRIES LLC","ACEFC0405B","01/20/2020","ACE","ACE HARDWARE","0.000","082901485513","01/18/2020"
"48551","DUCT SUPUR-FLX DRYR4X5'","N","3","1","0","1","0","1","8.990","PLUMBING SUPPLIES AND FIXTURES","DRYER/BATH/RANGE VENTING","VENT HOSE (ALUM)","JORDAN INDUSTRIES LLC","ACEFC0405B","01/20/2020","ACE","ACE HARDWARE","0.000","100200000265",
"48551","DUCT SUPUR-FLX DRYR4X5'","N","3","1","0","1","0","1","8.990","PLUMBING SUPPLIES AND FIXTURES","DRYER/BATH/RANGE VENTING","VENT HOSE (ALUM)","JORDAN INDUSTRIES LLC","ACEFC0405B","01/20/2020","ACE","ACE HARDWARE","0.000","10022634","04/05/2005"
"48640","INCREASR LRG GALV26GA3X4","N","1","1","2","1","0","1","6.590","HEATING AND COOLING SUPPLIES","VENT PIPE/FITTINGS","GALVANIZED PIPE&FITTINGS","IMPERIAL MANUFACTURING","GV1418","01/20/2020","ACE","ACE HARDWARE","0.000","063467124955","01/20/2020"
"48640","INCREASR LRG GALV26GA3X4","N","1","1","2","1","0","1","6.590","HEATING AND COOLING SUPPLIES","VENT PIPE/FITTINGS","GALVANIZED PIPE&FITTINGS","IMPERIAL MANUFACTURING","GV1418","01/20/2020","ACE","ACE HARDWARE","0.000","098365027213","11/03/2006"
"48640","INCREASR LRG GALV26GA3X4","N","1","1","2","1","0","1","6.590","HEATING AND COOLING SUPPLIES","VENT PIPE/FITTINGS","GALVANIZED PIPE&FITTINGS","IMPERIAL MANUFACTURING","GV1418","01/20/2020","ACE","ACE HARDWARE","0.000","662837343127","11/03/2006"
"4876009","KITCHEN FAUCET 2H CHRM","N","1","1","2","1","1","1","39.990","PLUMBING SUPPLIES AND FIXTURES","FAUCETS","KITCHEN FAUCETS","ACE TRADING - HW 5","810N-D4001","01/20/2020","ACE","ACE HARDWARE","0.000","843518074442","01/20/2020"
"48763","ADPTR BARBXMPT 1/4X1/2","N","3","1","1","1","1","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBA1214BG1","01/20/2020","ACE","ACE HARDWARE","0.000","023537033006","12/22/2015"
"48763","ADPTR BARBXMPT 1/4X1/2","N","3","1","1","1","1","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBA1214BG1","01/20/2020","ACE","ACE HARDWARE","0.000","048643164475","01/20/2020"
"48773","MENDER HOSE NY1/4X1/4BXB","N","2","1","1","1","4","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBSHM1400BG1","01/20/2020","ACE","ACE HARDWARE","0.000","023537055503","01/20/2020"
"48773","MENDER HOSE NY1/4X1/4BXB","N","2","1","1","1","4","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBSHM1400BG1","01/20/2020","ACE","ACE HARDWARE","0.000","048643164420","11/09/2018"
"48790","ELBOW NYLON1/2MPT1/2BARB","N","9","1","1","1","2","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBEL1212BG1","01/20/2020","ACE","ACE HARDWARE","0.000","023537017006","10/31/2019"
"48790","ELBOW NYLON1/2MPT1/2BARB","N","9","1","1","1","2","1","1.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC FITTINGS","INSERT FTNGS/THRD NYLON","GREEN LEAF INC","CBEL1212BG1","01/20/2020","ACE","ACE HARDWARE","0.000","048643164895","01/20/2020"
"4892311","PERSONAL HEATER VH5 BK","N",,"1","1","1",,"1","29.990","APPLIANCES AND HOME ENTERTAINMEN","PORTABLE ELECTRIC HEATERS","CERAMIC","VORNADO AIR LLC","EH1-0133-06","01/20/2020","ACE","ACE HARDWARE","0.000","043765011935","01/20/2020"
"4892501","PROPANE HTR 18KBTU","N","0","1","0","1",,"1","129.990","HEATING AND COOLING SUPPLIES","SUPPLEMENTAL HEATERS","GAS SPACE HEATERS","PINNACLE PRODUCTS INTERNATIONA","REM-18-PCH-B","01/20/2020","ACE","ACE HARDWARE","0.000","657888180180","01/18/2020"
"4892543","KEROSENE HEATER 175BTU","N","0","1","1","1","0","1","379.990","HEATING AND COOLING SUPPLIES","SUPPLEMENTAL HEATERS","UTILITY HEATERS OIL/LP","ACE TRADING - PINNACLE 1","REM-175T-KFA-B","01/20/2020","ACE","ACE HARDWARE","0.000","657888181750","12/20/2019"
"49736","BAR GRAB HEAVY-DUTY 24""","N",,"1","1","1","1","1","27.990","PLUMBING SUPPLIES AND FIXTURES","BATHROOM SAFETY","SAFETY RAILS","LIBERTY HARDWARE","DF6324SS","01/20/2020","ACE","ACE HARDWARE","0.000","079171632419","04/23/2007"
"49736","BAR GRAB HEAVY-DUTY 24""","N",,"1","1","1","1","1","27.990","PLUMBING SUPPLIES AND FIXTURES","BATHROOM SAFETY","SAFETY RAILS","LIBERTY HARDWARE","DF6324SS","01/20/2020","ACE","ACE HARDWARE","0.000","885785139783","09/17/2009"
"49736","BAR GRAB HEAVY-DUTY 24""","N",,"1","1","1","1","1","27.990","PLUMBING SUPPLIES AND FIXTURES","BATHROOM SAFETY","SAFETY RAILS","LIBERTY HARDWARE","DF6324SS","01/20/2020","ACE","ACE HARDWARE","0.000","885785283790","12/10/2012"
"49736","BAR GRAB HEAVY-DUTY 24""","N",,"1","1","1","1","1","27.990","PLUMBING SUPPLIES AND FIXTURES","BATHROOM SAFETY","SAFETY RAILS","LIBERTY HARDWARE","DF6324SS","01/20/2020","ACE","ACE HARDWARE","0.000","885785437315","01/20/2020"
"49793","CLEANER ALL PURPOSE 8OZ","N","2","1","3","1","3","1","8.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30782","01/20/2020","ACE","ACE HARDWARE","0.000","038753307824","01/20/2020"
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","000000002639","10/17/2013"
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","002630","10/17/2013"
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","038753307558","01/20/2020"
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","082901436232","12/02/2019"
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","100000002636",
"49806","PRIMER PVC PURPLE 4OZ","N","10","1","6","1","3","1","3.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30755","01/20/2020","ACE","ACE HARDWARE","0.000","10026304","04/05/2005"
"49824","LEVER FLUSH ZN DIE CAST","N","3","1","5","1","2","1","6.990","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","THE KEENEY MANUFACTURING COMPA","ACE835-58","01/20/2020","ACE","ACE HARDWARE","0.000","000000001922","10/17/2013"
"49824","LEVER FLUSH ZN DIE CAST","N","3","1","5","1","2","1","6.990","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","THE KEENEY MANUFACTURING COMPA","ACE835-58","01/20/2020","ACE","ACE HARDWARE","0.000","001920","10/17/2013"
"49824","LEVER FLUSH ZN DIE CAST","N","3","1","5","1","2","1","6.990","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","THE KEENEY MANUFACTURING COMPA","ACE835-58","01/20/2020","ACE","ACE HARDWARE","0.000","082901498247","01/20/2020"
"49824","LEVER FLUSH ZN DIE CAST","N","3","1","5","1","2","1","6.990","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","THE KEENEY MANUFACTURING COMPA","ACE835-58","01/20/2020","ACE","ACE HARDWARE","0.000","100000001929","11/03/2006"
"49824","LEVER FLUSH ZN DIE CAST","N","3","1","5","1","2","1","6.990","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","THE KEENEY MANUFACTURING COMPA","ACE835-58","01/20/2020","ACE","ACE HARDWARE","0.000","10019207","04/05/2005"
"49967","STOV&GASKT CEMENT 10.3OZ","N","3","1","2","1","4","1","4.990","HEATING AND COOLING SUPPLIES","CEMENT/FURNACE REPAIR","GASKET CEMENT","RUTLAND FIRE CLAY COMPANY","            78","01/20/2020","ACE","ACE HARDWARE","0.000","022624000785","01/20/2020"
"49997","VALVE RELIEF 3/4"" 175PSI","N",,"1",,"1","2","1","12.990","PLUMBING SUPPLIES AND FIXTURES","WATER HEATERS","REPAIR PARTS","RELIANCE WORLDWIDE CORPORATION","16132A-0175","01/20/2020","ACE","ACE HARDWARE","0.000","000200002248","10/17/2013"
"49997","VALVE RELIEF 3/4"" 175PSI","N",,"1",,"1","2","1","12.990","PLUMBING SUPPLIES AND FIXTURES","WATER HEATERS","REPAIR PARTS","RELIANCE WORLDWIDE CORPORATION","16132A-0175","01/20/2020","ACE","ACE HARDWARE","0.000","002242","10/17/2013"
"49997","VALVE RELIEF 3/4"" 175PSI","N",,"1",,"1","2","1","12.990","PLUMBING SUPPLIES AND FIXTURES","WATER HEATERS","REPAIR PARTS","RELIANCE WORLDWIDE CORPORATION","16132A-0175","01/20/2020","ACE","ACE HARDWARE","0.000","10022429","04/05/2005"
"49997","VALVE RELIEF 3/4"" 175PSI","N",,"1",,"1","2","1","12.990","PLUMBING SUPPLIES AND FIXTURES","WATER HEATERS","REPAIR PARTS","RELIANCE WORLDWIDE CORPORATION","16132A-0175","01/20/2020","ACE","ACE HARDWARE","0.000","697285161320","10/15/2007"
"49997","VALVE RELIEF 3/4"" 175PSI","N",,"1",,"1","2","1","12.990","PLUMBING SUPPLIES AND FIXTURES","WATER HEATERS","REPAIR PARTS","RELIANCE WORLDWIDE CORPORATION","16132A-0175","01/20/2020","ACE","ACE HARDWARE","0.000","697285600416","01/20/2020"
"4COP","4"" CORRUGATED PERF. PIPE","N","8","1","4","1","3","1","42.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC PIPE","POLY CORRUGATED DRAIN TUB","BAUGHMAN TILE COMPANY","4X100P","01/20/2020","Q1103","BAUGHMAN TILE COMPANY","0.000",,
"4SDR35P","4"" SDR 35 10' PERF","N","67","1","24","1","59","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC PIPE","PVC SEWER/DRAIN PIPE","ACE HARDWARE","4"" SDR 35 P","01/20/2020","Q1041","TOLLOTI PLASTIC PIPE, INC.","0.000",,
"4SDR35S","4"" SDR 35 10' SOLID","N","20","1","27","1","25","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLASTIC PIPE","PVC SEWER/DRAIN PIPE","ACE HARDWARE","SDR 35 SOLID","01/20/2020","Q1041","TOLLOTI PLASTIC PIPE, INC.","0.000",,
"50028","SMOKE ALARM ION 9V BATT","N","4","1","5","1","6","1","5.990","HARDWARE","HOME/PERSONAL SECURITY","SMOKE DETECTORS","FIRST ALERT/BRK BRANDS INC","FG200B","01/20/2020","ACE","ACE HARDWARE","0.000","029054002983","11/09/2017"
"50028","SMOKE ALARM ION 9V BATT","N","4","1","5","1","6","1","5.990","HARDWARE","HOME/PERSONAL SECURITY","SMOKE DETECTORS","FIRST ALERT/BRK BRANDS INC","FG200B","01/20/2020","ACE","ACE HARDWARE","0.000","029054002990","01/20/2020"
"50028","SMOKE ALARM ION 9V BATT","N","4","1","5","1","6","1","5.990","HARDWARE","HOME/PERSONAL SECURITY","SMOKE DETECTORS","FIRST ALERT/BRK BRANDS INC","FG200B","01/20/2020","ACE","ACE HARDWARE","0.000","029054212009","07/27/2010"
"50028","SMOKE ALARM ION 9V BATT","N","4","1","5","1","6","1","5.990","HARDWARE","HOME/PERSONAL SECURITY","SMOKE DETECTORS","FIRST ALERT/BRK BRANDS INC","FG200B","01/20/2020","ACE","ACE HARDWARE","0.000","029054212016","11/03/2006"
"50028","SMOKE ALARM ION 9V BATT","N","4","1","5","1","6","1","5.990","HARDWARE","HOME/PERSONAL SECURITY","SMOKE DETECTORS","FIRST ALERT/BRK BRANDS INC","FG200B","01/20/2020","ACE","ACE HARDWARE","0.000","029200542120","11/03/2006"
"5004908","STORMDOOR 1.25""X32"" WHT","N",,"1","0","1",,"1","129.990","BUILDING MATERIALS AND PRODUCTS","DOORS & WINDOW","STORM DOORS","CROFT LLC","F30706","01/20/2020","ACE","ACE HARDWARE","0.000","053075307062","07/09/2015"
"5014428","ANGLE STEEL 1/8X1-1/2X48","N","2","1","2","1",,"1","14.990","HARDWARE","THRD MTL ANGLE/FLATS/RODS","STEEL ANGLE","HILLMAN STEELWORKS","         11710","01/20/2020","ACE","ACE HARDWARE","0.000","053538534134","01/18/2020"
"5014436","ANGLE STEEL 1/8X1-1/2X72","N","4","1","2","1",,"1","22.990","HARDWARE","THRD MTL ANGLE/FLATS/RODS","STEEL ANGLE","HILLMAN STEELWORKS","         11711","01/20/2020","ACE","ACE HARDWARE","0.000","053538536138","01/18/2020"
"50269","KEY WEISER WR3-ACE","N","52","1","20","1","0","1","2.990","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86352","01/20/2020","ACE","ACE HARDWARE","0.000","029069702571","11/03/2006"
"50269","KEY WEISER WR3-ACE","N","52","1","20","1","0","1","2.990","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86352","01/20/2020","ACE","ACE HARDWARE","0.000","029069710965","11/03/2006"
"50269","KEY WEISER WR3-ACE","N","52","1","20","1","0","1","2.990","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86352","01/20/2020","ACE","ACE HARDWARE","0.000","082901502692","01/20/2020"
"5034392","DEADBOLT STRIKE BRS 2235","N","1","1","2","1","2","1","4.990","HARDWARE","DOOR LOCKS","LOCK REINFORCEMENT HDWE","PRIME-LINE PRODUCTS/SLIDE-CO","E 2235","01/20/2020","ACE","ACE HARDWARE","0.000","015231075031","01/23/2013"
"5034392","DEADBOLT STRIKE BRS 2235","N","1","1","2","1","2","1","4.990","HARDWARE","DOOR LOCKS","LOCK REINFORCEMENT HDWE","PRIME-LINE PRODUCTS/SLIDE-CO","E 2235","01/20/2020","ACE","ACE HARDWARE","0.000","049793022356","01/20/2020"
"5060827","BRACKET SHELF ""L"" 12""WHT","N","9","1","0","1","6","1","7.590","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","KNAPE & VOGT MFG CO","    208 WH 300","01/20/2020","ACE","ACE HARDWARE","0.000","029274122430","01/20/2020"
"5060827","BRACKET SHELF ""L"" 12""WHT","N","9","1","0","1","6","1","7.590","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","KNAPE & VOGT MFG CO","    208 WH 300","01/20/2020","ACE","ACE HARDWARE","0.000","038613301634","04/05/2005"
"5060827","BRACKET SHELF ""L"" 12""WHT","N","9","1","0","1","6","1","7.590","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","KNAPE & VOGT MFG CO","    208 WH 300","01/20/2020","ACE","ACE HARDWARE","0.000","077355004922","08/04/2008"
"5060827","BRACKET SHELF ""L"" 12""WHT","N","9","1","0","1","6","1","7.590","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","KNAPE & VOGT MFG CO","    208 WH 300","01/20/2020","ACE","ACE HARDWARE","0.000","077355004984","08/27/2007"
"5060827","BRACKET SHELF ""L"" 12""WHT","N","9","1","0","1","6","1","7.590","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","KNAPE & VOGT MFG CO","    208 WH 300","01/20/2020","ACE","ACE HARDWARE","0.000","N301630","04/05/2005"
"5069505","BAR CARPET 2""X36""SATNSIL","N","1","1","2","1","0","1","8.990","HARDWARE","WEATHERSTRIP & THRESHOLDS","CARPET BARS & NOSING","M-D BUILDING PRODUCTS INC","         78212","01/20/2020","ACE","ACE HARDWARE","0.000","043374782127","01/20/2020"
"5073523","KEY MASTER M1-ACE250PK","N",,"1","246","1","0","1","1.790","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86324","01/20/2020","ACE","ACE HARDWARE","0.000","029069740023","04/05/2005"
"5073523","KEY MASTER M1-ACE250PK","N",,"1","246","1","0","1","1.790","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86324","01/20/2020","ACE","ACE HARDWARE","0.000","082901033134","04/05/2005"
"5073523","KEY MASTER M1-ACE250PK","N",,"1","246","1","0","1","1.790","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86324","01/20/2020","ACE","ACE HARDWARE","0.000","082901182313","01/20/2020"
"5073523","KEY MASTER M1-ACE250PK","N",,"1","246","1","0","1","1.790","HARDWARE","KEYS","CYLINDER","HILLMAN GROUP RSC","         86324","01/20/2020","ACE","ACE HARDWARE","0.000","10082901182310","02/11/2013"
"50785","CLOSET ROD 30-48""PLTNM","N","1","1","2","1","0","1","8.990","HARDWARE","CLOSET STORGE/ORGNIZATION","CLOSET RODS","KNAPE & VOGT MFG CO","RP0022-30/48","01/20/2020","ACE","ACE HARDWARE","0.000","038613189638","05/18/2005"
"50785","CLOSET ROD 30-48""PLTNM","N","1","1","2","1","0","1","8.990","HARDWARE","CLOSET STORGE/ORGNIZATION","CLOSET RODS","KNAPE & VOGT MFG CO","RP0022-30/48","01/20/2020","ACE","ACE HARDWARE","0.000","077355230482","01/20/2020"
"50785","CLOSET ROD 30-48""PLTNM","N","1","1","2","1","0","1","8.990","HARDWARE","CLOSET STORGE/ORGNIZATION","CLOSET RODS","KNAPE & VOGT MFG CO","RP0022-30/48","01/20/2020","ACE","ACE HARDWARE","0.000","N189639","04/05/2005"
"5086145","KEY FORD H75","N","157","1","0","1","0","1","3.590","HARDWARE","KEYS","DOMESTIC AUTO","HILLMAN GROUP RSC","         86329","01/20/2020","ACE","ACE HARDWARE","0.000","000364481800","04/05/2005"
"5086145","KEY FORD H75","N","157","1","0","1","0","1","3.590","HARDWARE","KEYS","DOMESTIC AUTO","HILLMAN GROUP RSC","         86329","01/20/2020","ACE","ACE HARDWARE","0.000","029069711795","04/05/2005"
"5086145","KEY FORD H75","N","157","1","0","1","0","1","3.590","HARDWARE","KEYS","DOMESTIC AUTO","HILLMAN GROUP RSC","         86329","01/20/2020","ACE","ACE HARDWARE","0.000","029200697117","04/05/2005"
"5086145","KEY FORD H75","N","157","1","0","1","0","1","3.590","HARDWARE","KEYS","DOMESTIC AUTO","HILLMAN GROUP RSC","         86329","01/20/2020","ACE","ACE HARDWARE","0.000","036448180080","04/05/2005"
"5086145","KEY FORD H75","N","157","1","0","1","0","1","3.590","HARDWARE","KEYS","DOMESTIC AUTO","HILLMAN GROUP RSC","         86329","01/20/2020","ACE","ACE HARDWARE","0.000","082901068105","01/20/2020"
"50CRACK","50# CRACK CORN","N","102","1","52","1","108","1","7.190","FEED","LIVESTOCK FEED SUPPLIES","BLANK","CAUDILL SEED","RIPS","01/20/2020","Q1304","RIP'S FARM CENTER, INC","0.000","000100004243","10/17/2013"
"50CRACK","50# CRACK CORN","N","102","1","52","1","108","1","7.190","FEED","LIVESTOCK FEED SUPPLIES","BLANK","CAUDILL SEED","RIPS","01/20/2020","Q1304","RIP'S FARM CENTER, INC","0.000","004241","10/17/2013"
"50CRACK","50# CRACK CORN","N","102","1","52","1","108","1","7.190","FEED","LIVESTOCK FEED SUPPLIES","BLANK","CAUDILL SEED","RIPS","01/20/2020","Q1304","RIP'S FARM CENTER, INC","0.000","076484702143","11/27/2019"
"50CRACK","50# CRACK CORN","N","102","1","52","1","108","1","7.190","FEED","LIVESTOCK FEED SUPPLIES","BLANK","CAUDILL SEED","RIPS","01/20/2020","Q1304","RIP'S FARM CENTER, INC","0.000","10042410","04/05/2005"
"5117171","BRAD STEEL 1X18 2OZ","N","6","1","6","1","2","1","1.990","FASTENERS","WIRE TACKS/NAILS/BRADS","WIRE BRAD/NAIL/ESCUTCHEON","HILLMAN GROUP RSC","        122511","01/20/2020","ACE","ACE HARDWARE","0.000","037504566855","01/20/2020"
"5117171","BRAD STEEL 1X18 2OZ","N","6","1","6","1","2","1","1.990","FASTENERS","WIRE TACKS/NAILS/BRADS","WIRE BRAD/NAIL/ESCUTCHEON","HILLMAN GROUP RSC","        122511","01/20/2020","ACE","ACE HARDWARE","0.000","038613278486","04/05/2005"
